connecting_id,postId,replyMess,postcount,author,member group,dateTime,threadDetails,pos,neg,neu,compound,textblob_sentiment
769644,769644,I still love my husband. We both are positive and we both are in debt. We finally added up our minimum dues and it was a lot. We both spent. Me more. I also buy things for the household. So right now we are both working. It is a struggle for me because I used to ditch school to avoid bullies. I was a dork at school. Out of school I was smoking pot and drinking. All this means I never learned to socialise correctly. I have conversation but it can be negative. My good memories seem so far away. I used to be happy. I have thought of cheating. The only thing I come up with is I don't trust anyone else. Then I remind myself love over sex. Honestly I feel like these obstacles are too much. ,Posts: 112,delilah07,member," July 13, 2020, 09:53:58 pm »",«  ,0.169,0.149,0.682,0.7389,0.26419913419913427
727466,727466,"For sometime now my menstral flow has really changed from normal 5days to 3days, when i asked my doctor about it, he said its normal. I seem not to really get it and a bit worried about it too. Dont know if anyone has such change too.",Posts: 6,Angelvera,member," June 03, 2017, 09:20:58 am »",«  ,0.0,0.049,0.951,-0.296,0.13999999999999999
727466,727482,"Hello angel,My menstrual also changed and some months I just have it for two days. I used to bleed alot before starting treatment but now it's very little and am happy with that. Personally,  I don't think it's a big issue ",Posts: 43,lioness,member," June 03, 2017, 03:18:23 pm »",« Reply #1 ,0.114,0.0,0.886,0.6863,0.11125
727466,727511,"Thanks dear i feel a bit relieved hearing someone also has such experience, though was thinking its abnormal. Thanks so much for sharing with me.",Posts: 6,Angelvera,member," June 04, 2017, 07:29:49 am »",« Reply #2 ,0.439,0.0,0.561,0.9196,0.15000000000000002
727466,727622,Im 2 years in (almost)  i haven't noticed any change. just adding to the thread ,Posts: 351,PittGurl,member," June 05, 2017, 06:53:36 pm »",« Reply #3 ,0.0,0.0,1.0,0.0,0.0
727466,767326,I've experienced change in my menstrual patterns. It used to be 7 to 8 days long. Now it appears as spotting. Stops. Then begins two days later. Which it lasts only 3 days. I'm completely happy with the change. Compared to 7 or 8 days this 3 day menstrual is nice. I've been positive since '95. But I am also 42 so it could be the beginning of menopause. Either way I am fine with it. Then again this change in my menstrual only began in 2019. So I'm thinking my age has more to do with it than treatment. ,Posts: 112,delilah07,member," March 15, 2020, 02:59:17 am »",« Reply #4 ,0.092,0.013,0.895,0.7647,0.32939393939393935
719577,719577,"I asked my spouse to leave. I feel so confused, lied to, humiliated, hateful, and dislike myself for this. He wants to be in control and I really hate how I feel with him. I'm not a good woman as he has told me. I had relationships before him and I came from an abused family. I was molested, beaten and accused of things so my Dad didn't find out what my mom had been up too. Then my Dad complained to me about my mom when she was cheating. I am over this. The reason why I had mentioned it here is that my spouse had used this as a way to decide how to treat me. He would use this as a reason to prove I am incapable of a healthy thinking process. It made me angry and every day I tried to prove otherwise. Nothing I did worked. I am not talented to entertain or mystify anyone. Yet, he told me that anyone could do what I do for him. I looked back at what I did over the eleven years and I cooked, cleaned, and not much else. I did attend school and completed CAN training. His family wasn't so good either; but very close in ways that involved trouble and drama. So in a way I am just honest about myself. I had to be as meeting a man with HIV was important and he told me some things. I also had so many thoughts scattered through my head that I could not think straight. I asked my spouse to leave tonight and all of a sudden I like myself. I'm sad although my mind is relieved.I also am trying not to feel sorry for him. He insists that I need help and honestly all I see is he does well with me then when he's on his own he calls needing help. Right now I will be working with energy assistance to live. I have no problem with this especially since my 18 year old daughter can understand that we need to save money. The problem is my spouse puts so much concern onto me that I am not wanting to deal with it anymore. I clean, cook, and have worked. I start a new job Monday. I quit working as a CNA due to Scoliosis, Vertigo-at times lasting up to two weeks, HIV - the easiest to deal with, and as I found out a few days ago Periodontal Disease. Yes, I am in mess in a way. Except I am sure I can handle it. The only thing I need to be aware of is that since I told my spouse to leave that the apartment has the right to reevaluate my income to determine if I can live here and pay rent. It is 2.5 times the amount rent which is $1320.00. Once I start this new job I will make near two times the amount rent. So hopefully this is enough. SO I need support in ways of how to keep my current apartment. Other than that I am able to live. I am also in the middle of a nine month lease. Which they have the right to collect on even if I do not meet the income requirements any longer. I asked my spouse to leave as me had convinced me to take his side and know that people are bad and will take advantage of me. Only to see him making friends and pushing me aside. I became hateful to the point I was impatient with my daughter. I want to love myself and I am unable to do this with him. Honestly, I want to support my daughter and I. I want to be alone due to healing my mind. He's been gone some hours and it's been so quiet, peaceful, and I'm actually happy. He always reminded me of  why I am not normal like other women. He's gone and I now feel no difference between me or anyone else nor do I care. I plan to add up my bills to plan my living expenses. I also have my daughter's doctor appointment about her tonsils. Like I said she's an adult; but I don't want her to have this appointment alone. In a way the tough part is continuing with things began while he was here. On the bright side I'd rather be confident that I am not a bad woman due to being abused in my childhood. I have become a mean person due to this relationship. I need my time alone for some time. Tonight I am going to take a bath, read a book, and I hope I sleep well. I hope everyone is doing fine. I hope everyone's health is good. And Happy New Year. ",Posts: 112,delilah07,member," January 02, 2017, 08:10:58 pm »",«  ,0.154,0.118,0.728,0.9935,0.09306012844745239
719577,741400,I am sorry you are going through this. How are you now? Are you in a better state? Good luck to you and may God bless you.,Posts: 8,greatwich,member," March 04, 2018, 10:25:45 pm »",« Reply #1 ,0.409,0.038,0.553,0.9146,0.2333333333333333
719577,767325,"Quote from: greatwich on March 04, 2018, 10:25:45 pmI am sorry you are going through this. How are you now? Are you in a better state? Good luck to you and may God bless you.I'm doing better. My spouse said he brought up things to get me to go to a therapist. Which I ended up doing. I have worked on forgiveness as part of a way to not let hate consume me. I don't want to be angry all the time. Now I just speak with people I used to be angry at. It os kind of weird to explain other than not everything is always perfect. I realized that in hearing their issues and being able to say to myself that I never knew they even had obstacles. Things are improving. But I still have some work to do. Like finding a new job. ",Posts: 112,delilah07,member," March 15, 2020, 02:11:06 am »",« Reply #2 ,0.152,0.066,0.782,0.8968,0.06866883116883116
767267,767267,I just messaged my doctor today. But I have had this URI for two weeks. My daughter has had URI for going on four weeks. My daughter is HIV-. I being HIV+ am concerned for myself of course. I'm also concerned about my daughter.We are recieving care. I just felt like writing this here. I'm not sure if URI are common among HIV+ people but this is the third time I've had one in three years. ,Posts: 112,delilah07,member," March 13, 2020, 03:12:44 pm »",«  ,0.096,0.031,0.873,0.7275,-0.18333333333333335
760721,760721,Things have improved in my life. I picked up crocheting as a hobby. So I am currently making a blanket. Nothing spectacular. Just granny squares. I haven't made friends yet. I joined an online group for women who hike and walk trails. But I haven't the money yet to join them. The parks are free but the group requires that the members pay a fee to participate. I actually left that group because the cost of trips to other states and other countries was beyond what I could afford. So I am okay. I just get bored from time to time and wish I had some mellow friends. ,Posts: 8,goody2feet,member," August 04, 2019, 06:59:26 pm »",«  ,0.141,0.084,0.775,0.8052,0.09375
760721,766924,Where are you? ,Posts: 314,TabooPrincess,member," February 29, 2020, 04:17:32 pm »",« Reply #1 ,0.0,0.0,1.0,0.0,0.0
760721,766930,"Quote from: goody2feet on August 04, 2019, 06:59:26 pmThings have improved in my life. I picked up crocheting as a hobby. So I am currently making a blanket. Nothing spectacular. Just granny squares. I haven't made friends yet. I joined an online group for women who hike and walk trails. But I haven't the money yet to join them. The parks are free but the group requires that the members pay a fee to participate. I actually left that group because the cost of trips to other states and other countries was beyond what I could afford. So I am okay. I just get bored from time to time and wish I had some mellow friends.I typically am a stick to myself kinda guy... entertain myself, etc. There are some friends I will hang out with ",Posts: 52,Bhall4,member," February 29, 2020, 08:23:21 pm »",« Reply #2 ,0.131,0.068,0.801,0.8687,0.06481481481481483
